"Variable_Name","Variable_Label","Group0_Rate","Group1_Rate","Rate_Difference","P_Value","Test_Used","Domain","Data_Source","N_Group0","N_Group1","Min_Expected","Significance"
"ACS_PCT_OWNER_HU_COST_50PCT_census_tractlevel","Percentage of owner-occupied housing units with selected monthly owner costs equal to 50 percent or more of household income",6.38723887072015,7.6219512195122,1.23471234879205,0.0291607736585228,"Chi-square","4. physical infrastructure","ACS",14983,2296,150.417964002546,"*"
"SEDA_CS_TOT_ELA_GR8_ALL_countylevel","Grade 8 ELA Sample size, All students",0.667423079490089,0.261324041811847,-0.406099037678242,0.0294738463208347,"Chi-square","3. education","SEDA",14983,2296,14.0850743677296,"*"
"SEDA_CS_TOT_MATH_GR8_BLK_countylevel","Grade 8 Math Sample size, Black or African American students",3.17025962757792,2.30836236933798,-0.861897258239943,0.0300596848401927,"Chi-square","3. education","SEDA",14983,2296,70.1596157185022,"*"
"SEDA_CS_MN_ELA_GR8_HSP_countylevel","Grade 8 ELA Mean Cohort Scale (CS), Hispanic students
",20.2963358472936,18.3362369337979,-1.96009891349569,0.0310050317670933,"Chi-square","3. education","SEDA",14983,2296,460.023843972452,"*"
"ACS_PCT_HH_1FAM_FOOD_STMP_census_tractlevel","Percentage of unmarried partner households that received food stamps/SNAP benefits",6.56076887138757,7.79616724738676,1.23539837599919,0.0310689004242033,"Chi-square","2. economic context","ACS",14983,2296,154.404305804734,"*"
"ACS_PCT_INC50_BELOW17_census_tractlevel","Percentage of children with income to poverty ratio under 0.50  (ages 17 and below)",6.40058733230995,7.6219512195122,1.22136388720224,0.0311254749677241,"Chi-square","2. economic context","ACS",14983,2296,150.683720122692,"*"
"ACS_PCT_GULFWAR_1990_2001_census_tractlevel","Percentage of the civilian veteran population that served during the Gulf War period from August 1990 to August 2001 (ages 18 and over)",6.36054194754055,7.57839721254355,1.21785526500301,0.0311352628641698,"Chi-square","1. social context","ACS",14983,2296,149.753573702182,"*"
"ACS_PCT_GULFWAR_2001_census_tractlevel","Percentage of the civilian veteran population that served during the Gulf War period from September 2001 or later (ages 18 and over)",6.36054194754055,7.57839721254355,1.21785526500301,0.0311352628641698,"Chi-square","1. social context","ACS",14983,2296,149.753573702182,"*"
"ACS_PCT_GULFWAR_VIETNAM_census_tractlevel","Percentage of the civilian veteran population that served between Gulf War and Vietnam era (ages 18 and over)",6.36054194754055,7.57839721254355,1.21785526500301,0.0311352628641698,"Chi-square","1. social context","ACS",14983,2296,149.753573702182,"*"
"ACS_PCT_VIETNAM_census_tractlevel","Percentage of the civilian veteran population that served in the Vietnam era (ages 18 and over)",6.36054194754055,7.57839721254355,1.21785526500301,0.0311352628641698,"Chi-square","1. social context","ACS",14983,2296,149.753573702182,"*"
"SEDA_CS_TOT_MATH_GR8_ALL_countylevel","Grade 8 Math Sample size, All students",1.34819462056998,0.78397212543554,-0.564222495134439,0.0319112856987,"Chi-square","3. education","SEDA",14983,2296,29.2331732160426,"*"
"ACS_PCT_CHILD_1FAM_census_tractlevel","Percentage of families with children that are single-parent families",6.40726156310485,7.6219512195122,1.21468965640734,0.0321483822086616,"Chi-square","1. social context","ACS",14983,2296,150.816598182765,"*"
"ACS_PCT_VET_BACHELOR_census_tractlevel","Percentage of civilian veterans that have a bachelor's degree or higher (ages 25 and over)",6.36721617833545,7.57839721254355,1.21118103420811,0.032161701526909,"Chi-square","3. education","ACS",14983,2296,149.886451762255,"*"
"ACS_PCT_VET_COLLEGE_census_tractlevel","Percentage of civilian veterans that have some college education or an associate's degree (ages 25 and over)",6.36721617833545,7.57839721254355,1.21118103420811,0.032161701526909,"Chi-square","3. education","ACS",14983,2296,149.886451762255,"*"
"ACS_PCT_VET_HS_census_tractlevel","Percentage of civilian veterans who are high school graduates or less than high school graduates (age 25 years and over)",6.36721617833545,7.57839721254355,1.21118103420811,0.032161701526909,"Chi-square","3. education","ACS",14983,2296,149.886451762255,"*"
"ACS_PCT_WORK_RES_F_census_tractlevel","Percentage of female population who worked in place of residence (ages 16 and over)",6.36721617833545,7.57839721254355,1.21118103420811,0.032161701526909,"Chi-square","2. economic context","ACS",14983,2296,149.886451762255,"*"
"ACS_PCT_WHITE_FEMALE_census_tractlevel","Percentage of White non-Hispanic alone population reporting female",6.38723887072015,7.57839721254355,1.1911583418234,0.0354108926295316,"Chi-square","1. social context","ACS",14983,2296,150.285085942474,"*"
"ACS_PCT_WHITE_MALE_census_tractlevel","Percentage of White non-Hispanic alone population reporting male",6.38723887072015,7.57839721254355,1.1911583418234,0.0354108926295316,"Chi-square","1. social context","ACS",14983,2296,150.285085942474,"*"
"HRSA_MUA_CENSUS_TRACT_census_tractlevel","Medically Underserved Areas (MUAs) - Census Tract",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","HRSA",14983,2296,149.354939521963,"*"
"POS_DIST_ALC_TRACT_census_tractlevel","Distance in miles to the nearest hospital with alcohol and drug abuse inpatient care, calculated using population weighted tract centroids",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","POS",14983,2296,149.354939521963,"*"
"POS_DIST_CLINIC_TRACT_census_tractlevel","Distance in miles to the nearest health clinic (FQHC, RHC), calculated using population weighted tract centroids",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","POS",14983,2296,149.354939521963,"*"
"POS_DIST_ED_TRACT_census_tractlevel","Distance in miles to the nearest emergency department, calculated using population weighted tract centroids",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","POS",14983,2296,149.354939521963,"*"
"POS_DIST_MEDSURG_ICU_TRACT_census_tractlevel","Distance in miles to the nearest medical-surgical ICU, calculated using population weighted tract centroids",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","POS",14983,2296,149.354939521963,"*"
"POS_DIST_OBSTETRICS_TRACT_census_tractlevel","Distance in miles to the nearest obstetrics department, calculated using population weighted tract centroids",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","POS",14983,2296,149.354939521963,"*"
"POS_DIST_PED_ICU_TRACT_census_tractlevel","Distance in miles to the nearest pediatric ICU, calculated using population weighted tract centroids",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","POS",14983,2296,149.354939521963,"*"
"POS_DIST_TRAUMA_TRACT_census_tractlevel","Distance in miles to the nearest designated trauma center, calculated using population weighted tract centroids",6.34719348595074,7.53484320557491,1.18764971962417,0.0354340381622518,"Chi-square","5. healthcare context","POS",14983,2296,149.354939521963,"*"
"ACS_MEDIAN_AGE_census_tractlevel","Median age of total population",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_MEDIAN_AGE_FEMALE_census_tractlevel","Median age of female population",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_MEDIAN_AGE_MALE_census_tractlevel","Median age of male population",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_10UNITS_census_tractlevel","Percentage of housing in structures with 10 or more units",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_1UP_PERS_1ROOM_census_tractlevel","Percentage of housing units with more than one occupant per room",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ADMIN_census_tractlevel","Percentage of civilian employed population working in public administration (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_0_17_census_tractlevel","Percentage of population between ages 0-17",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_0_4_census_tractlevel","Percentage of population between ages 0-4",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_10_14_census_tractlevel","Percentage of population between ages 10-14",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_15_17_census_tractlevel","Percentage of population between ages 15-17",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_18_29_census_tractlevel","Percentage of population between ages 18-29",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_18_44_census_tractlevel","Percentage of population between ages 18-44",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_30_44_census_tractlevel","Percentage of population between ages 30-44",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_45_64_census_tractlevel","Percentage of population between ages 45-64",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_50_64_census_tractlevel","Percentage of population between ages 50-64",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_5_9_census_tractlevel","Percentage of population between ages 5-9",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_ABOVE65_census_tractlevel","Percentage of population ages 65 and over",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AGE_ABOVE80_census_tractlevel","Percentage of population ages 80 and over",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AIAN_census_tractlevel","Percentage of population reporting American Indian and Alaska Native race alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AIAN_COMB_census_tractlevel","Percentage of population reporting American Indian and Alaska Native alone or in combination with one or more races",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_AIAN_NONHISP_census_tractlevel","Percentage of non-Hispanic population reporting American Indian and Alaska Native race alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_API_LANG_census_tractlevel","Percentage of population that speaks Asian and Pacific Island languages (ages 5 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ARMED_FORCES_census_tractlevel","Percentage of population in armed forces (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ART_census_tractlevel","Percentage of employed working in arts, entertainment, recreation, and accommodation and food services (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ASIAN_census_tractlevel","Percentage of population reporting Asian race alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ASIAN_COMB_census_tractlevel","Percentage of population reporting Asian alone or in combination with one or more races",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ASIAN_NONHISP_census_tractlevel","Percentage of non-Hispanic population reporting Asian race alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_BACHELOR_DGR_census_tractlevel","Percentage of population with a bachelor's degree (ages 25 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","3. education","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_BLACK_census_tractlevel","Percentage of population reporting Black or African American race alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_BLACK_COMB_census_tractlevel","Percentage of population reporting Black or African American alone or in combination with one or more races",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_BLACK_NONHISP_census_tractlevel","Percentage of non-Hispanic population reporting Black or African American race alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_COLLEGE_ASSOCIATE_DGR_census_tractlevel","Percentage of population with some college or associate's degree (ages 25 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","3. education","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_COMMT_15MIN_census_tractlevel","Percentage of workers with < 15-minute commute time (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_COMMT_29MIN_census_tractlevel","Percentage of workers with 15- to 29-minute commute time (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_COMMT_59MIN_census_tractlevel","Percentage of workers with 30- to 59-minute commute time (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_COMMT_60MINUP_census_tractlevel","Percentage of workers with at least 60-minute commute time (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_CONSTRUCT_census_tractlevel","Percentage of employed working in construction (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_CTZ_NATURALIZED_census_tractlevel","Percentage of population consisting of U.S. citizens by naturalization",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_CTZ_NONUS_BORN_census_tractlevel","Percentage of population consisting of U.S. citizens born abroad of American parents or naturalized",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_CTZ_US_BORN_census_tractlevel","Percentage of population consisting of U.S. citizens born in United States, Puerto Rico, or U.S. Islands ",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_DIF_STATE_census_tractlevel","Percentage of population that moved from different state in the past year (age 1 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_DIVORCED_F_census_tractlevel","Percentage of female population divorced or separated (ages 15 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_DIVORCED_M_census_tractlevel","Percentage of male population divorced or separated (ages 15 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_DRIVE_2WORK_census_tractlevel","Percentage of workers taking a car, truck, or van to work (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_EDUC_census_tractlevel","Percentage of employed working in educational services, and healthcare and social assistance (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_EMPLOYED_census_tractlevel","Percentage of civilian labor force that is employed (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ENGLISH_census_tractlevel","Percentage of population that only speaks English (ages 5 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ENGL_NOT_ALL_census_tractlevel","Percentage of population that speaks a language other than English that does not speak English at all (ages 5 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ENGL_NOT_WELL_census_tractlevel","Percentage of population that speaks a language other than English that does not speak English well (ages 5 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ENGL_VERY_WELL_census_tractlevel","Percentage of population that speaks a language other than English that speaks English very well (ages 5 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_ENGL_WELL_census_tractlevel","Percentage of population that speaks a language other than English that speaks English well (ages 5 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_FEMALE_census_tractlevel","Percentage of population that is female",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_FINANCE_census_tractlevel","Percentage of employed working in finance and insurance, real estate, and rental and leasing (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_FOREIGN_BORN_census_tractlevel","Percentage of population that is foreign-born",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_GOVT_census_tractlevel","Percentage of civilian employed population who are government workers (ages 16 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_GRADUATE_DGR_census_tractlevel","Percentage of population with a master's or professional school degree or doctorate (ages 25 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","3. education","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_GRP_QRT_census_tractlevel","Percentage of persons in institutionalized group quarters",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_1PERS_census_tractlevel","Percentage of households with only one occupant",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_ABOVE65_census_tractlevel","Percentage of households with one or more people 65 years and over",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_ALONE_ABOVE65_census_tractlevel","Percentage of households with a person 65 years and over living alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_FOOD_STMP_census_tractlevel","Percentage of households that received food stamps/SNAP, past 12 months",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_FOOD_STMP_BLW_POV_census_tractlevel","Percentage of households receiving food stamps/SNAP with income below the poverty level",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_INC_10000_census_tractlevel","Percentage of population with household income less than $10,000",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_INC_100000_census_tractlevel","Percentage of population with household income greater than $100,000",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_INC_14999_census_tractlevel","Percentage of population with household income between $10,000 and $14,999",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_INC_24999_census_tractlevel","Percentage of population with household income between $15,000 and $24,999",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_INC_49999_census_tractlevel","Percentage of population with household income between $25,000 and $49,999",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_INC_99999_census_tractlevel","Percentage of population with household income between $50,000 and $99,999",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_KID_1PRNT_census_tractlevel","Percentage of family households with female or male householder, no spouse present",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_LIMIT_ENGLISH_census_tractlevel","Percentage of limited English speaking households",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_NO_FD_STMP_BLW_POV_census_tractlevel","Percentage of households not receiving food stamps/SNAP with income below the poverty level",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HH_PUB_ASSIST_census_tractlevel","Percentage of households with public assistance income or food stamps/SNAP",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","2. economic context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HISPANIC_census_tractlevel","Percentage of population reporting Hispanic ethnicity",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HOUSEHOLDER_AIAN_census_tractlevel","Percentage of householders who are American Indian and Alaska Native alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HOUSEHOLDER_ASIAN_census_tractlevel","Percentage of householders who are Asian alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HOUSEHOLDER_BLACK_census_tractlevel","Percentage of householders who are Black or African American alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HOUSEHOLDER_MULT_census_tractlevel","Percentage of householders who are two or more races",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HOUSEHOLDER_NHPI_census_tractlevel","Percentage of householders who are Native Hawaiian and other Pacific Islander alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HOUSEHOLDER_OTHER_census_tractlevel","Percentage of householders who are some other race alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HOUSEHOLDER_WHITE_census_tractlevel","Percentage of householders who are White alone",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","1. social context","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HS_GRADUATE_census_tractlevel","Percentage of population with only high school diploma (ages 25 and over)",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","3. education","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_BOT_TANK_LP_GAS_census_tractlevel","Percentage of occupied housing units with bottled, tank, or LP gas",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_BUILT_1979_census_tractlevel","Percentage of housing units built before 1979",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_COAL_census_tractlevel","Percentage of occupied housing units with coal or coke heating",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_ELEC_census_tractlevel","Percentage of occupied housing units with electricity heating",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_KITCHEN_census_tractlevel","Percentage of housing units lacking complete kitchen facilities",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_MOBILE_HOME_census_tractlevel","Percentage of housing units that are mobile homes",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_NO_FUEL_census_tractlevel","Percentage of occupied housing units without fuel",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_NO_VEH_census_tractlevel","Percentage of housing units with no vehicle available",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_OIL_census_tractlevel","Percentage of occupied housing units with fuel oil heating",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
"ACS_PCT_HU_OTHER_census_tractlevel","Percentage of occupied housing units with other heating fuel",6.35386771674565,7.53484320557491,1.18097548882927,0.0365798584453161,"Chi-square","4. physical infrastructure","ACS",14983,2296,149.487817582036,"*"
